Date,Open,High,Low,Close,Volume,ticker,Year,Month,Day
2007-01-12,21.721460030278894,22.245893167336448,21.71437293159524,22.118328094482422,103972500,MSFT,2007,1,12
2007-01-16,22.153772572176457,22.288424798321213,21.99077329152704,22.082902908325195,62379600,MSFT,2007,1,16
2007-01-17,22.153767559020338,22.281332654740737,21.976594115347808,22.040376663208008,58519600,MSFT,2007,1,17
2007-01-18,22.07581293082072,22.231726441327005,21.827769815518554,21.96950912475586,56364300,MSFT,2007,1,18
2007-01-19,21.77815431980491,22.04745864868164,21.749807278290707,22.04745864868164,75826900,MSFT,2007,1,19
2007-01-22,22.012036094344566,22.05455870919652,21.622254920287762,21.771080017089844,56143900,MSFT,2007,1,22
2007-01-23,21.70728914968001,21.94115803507114,21.629333755700348,21.785245895385742,49171200,MSFT,2007,1,23
2007-01-24,21.813598046736693,22.182117835904883,21.72146708564992,22.033292770385742,58527800,MSFT,2007,1,24
2007-01-25,22.02619978720448,22.30967699229396,21.579723358154297,21.579723358154297,97378700,MSFT,2007,1,25
2007-01-26,22.125422702611257,22.132509803700295,21.686033248901367,21.686033248901367,96103700,MSFT,2007,1,26
2007-01-29,21.72146369872787,21.813594645449115,21.501769009334744,21.63642120361328,57605900,MSFT,2007,1,29
2007-01-30,21.664769030204706,21.714377379425862,21.360030483016295,21.60098648071289,61900400,MSFT,2007,1,30
2007-01-31,21.55137425148478,22.040373258976242,21.50885301005427,21.87028694152832,73968400,MSFT,2007,1,31
2007-02-01,21.856119096736514,21.926988754204334,21.523033463881934,21.657684326171875,55355800,MSFT,2007,2,1
2007-02-02,21.841954025678994,21.856128233443183,21.352954671629313,21.395477294921875,60401700,MSFT,2007,2,2
2007-02-05,21.23955730997022,21.2749928186981,20.842689074303095,20.98442840576172,99102100,MSFT,2007,2,5
2007-02-06,20.970258247834003,21.083649194185604,20.708040839566735,20.913562774658203,79281100,MSFT,2007,2,6
2007-02-07,21.005692693180034,21.048215312426784,20.72930242670979,20.814346313476562,65145500,MSFT,2007,2,7
2007-02-08,20.722207329813898,21.119075494269406,20.693860279644465,20.73638153076172,48749000,MSFT,2007,2,8
2007-02-09,20.800167874166462,20.835602031267744,20.502516358645792,20.53795051574707,69823100,MSFT,2007,2,9
2007-02-12,20.47416227930983,20.615901571899617,20.431641032223325,20.509597778320312,52774400,MSFT,2007,2,12
2007-02-13,20.651833912910863,20.76561800969714,20.594940508104294,20.6304988861084,50348100,MSFT,2007,2,13
2007-02-14,20.744278204208772,21.114077111783406,20.730054856283644,20.9078426361084,55588600,MSFT,2007,2,14
2007-02-15,21.035854496226825,21.08563486806254,20.779839605170682,20.950515747070312,63858100,MSFT,2007,2,15
2007-02-16,20.559385699339654,20.580720728438425,20.374486183057687,20.43848991394043,109340300,MSFT,2007,2,16
2007-02-20,20.360254518832207,20.523820295657913,20.246470456248332,20.502485275268555,53978200,MSFT,2007,2,20
2007-02-21,20.44559676388902,20.900733092580744,20.438485089201556,20.87228775024414,68604900,MSFT,2007,2,21
2007-02-22,20.843838100026034,21.007403881850454,20.73716570764528,20.90073013305664,57754400,MSFT,2007,2,22
2007-02-23,20.779839072649885,20.822509124341348,20.545159214000318,20.552270889282227,63787100,MSFT,2007,2,23
2007-02-26,20.59493540451683,20.68738580800413,20.495374683604123,20.67316246032715,63481900,MSFT,2007,2,26
2007-02-27,20.41715187801994,20.60205136707187,19.76289402563932,19.819786071777344,87143300,MSFT,2007,2,27
2007-02-28,19.876679752458582,20.090024603917087,19.855344724747336,20.033132553100586,86333300,MSFT,2007,2,28
2007-03-01,19.78423087024402,20.146918231234636,19.720227138515465,19.976242065429688,80175700,MSFT,2007,3,1
2007-03-02,19.92646333098066,20.02602409681271,19.74156379699707,19.74156379699707,63254700,MSFT,2007,3,2
2007-03-05,19.54955160267369,19.84823524156051,19.49265954557209,19.592220306396484,56454300,MSFT,2007,3,5
2007-03-06,19.770001037182713,19.869563118578355,19.663328638071018,19.791336059570312,49361800,MSFT,2007,3,6
2007-03-07,19.741565871446724,19.841126647740644,19.59222335059199,19.6348934173584,52044700,MSFT,2007,3,7
2007-03-08,19.713112036604713,19.805562458109566,18.91662340125019,19.428651809692383,72175200,MSFT,2007,3,8
2007-03-09,19.499765263771327,19.542433954455962,19.222416739701355,19.407316207885742,80125000,MSFT,2007,3,9
2007-03-12,19.329085249253936,19.542430016095246,19.29352688383842,19.51398468017578,36516400,MSFT,2007,3,12
2007-03-13,19.378863621357024,19.48553599386175,18.994841452644646,19.001953125,75169500,MSFT,2007,3,13
2007-03-14,19.07308026313283,19.48554801940918,19.009076528847395,19.48554801940918,75730300,MSFT,2007,3,14
2007-03-15,19.42864904527117,19.535321445633656,19.343311667546452,19.400203704833984,51757100,MSFT,2007,3,15
2007-03-16,19.449989572543366,19.54243865064513,19.343317141991008,19.435766220092773,65055300,MSFT,2007,3,16
2007-03-19,19.44287216571843,19.791336059570312,19.34331144073594,19.791336059570312,49412000,MSFT,2007,3,19
2007-03-20,19.86245418956607,20.026018647903854,19.741558425487415,19.798450469970703,47902400,MSFT,2007,3,20
2007-03-21,19.841121415551793,20.28203582763672,19.599329859959013,20.28203582763672,72808200,MSFT,2007,3,21
2007-03-22,20.282035876034318,20.3033695474288,19.91934854177969,20.104248046875,47934900,MSFT,2007,3,22
2007-03-23,20.06868779497534,20.104246171338037,19.770004215595513,19.92645835876465,50519800,MSFT,2007,3,23
2007-03-26,19.86956029524777,20.068681716918945,19.69888420963835,20.068681716918945,47491500,MSFT,2007,3,26
2007-03-27,19.940689131016025,20.02602655322142,19.66333911781381,19.713119506835938,58979800,MSFT,2007,3,27
2007-03-28,19.613552691801104,19.912236290413848,19.485545241479432,19.656221389770508,46947000,MSFT,2007,3,28
2007-03-29,19.79844737413805,19.805559048138093,19.54954420978902,19.73444366455078,42629900,MSFT,2007,3,29
2007-03-30,19.734447324363618,19.87667811791537,19.556659510630613,19.819786071777344,47061000,MSFT,2007,3,30
2007-04-02,19.834005471852784,19.862452169407856,19.599325642676227,19.727333068847656,41977600,MSFT,2007,4,2
2007-04-03,19.81267439645842,19.9549038335968,19.734447324363618,19.819786071777344,39821300,MSFT,2007,4,3
2007-04-04,19.919348742979455,20.466935587860416,19.841121663306886,20.267812728881836,63244200,MSFT,2007,4,4
2007-04-05,20.13980126104552,20.37448109689364,20.125577911863637,20.30336570739746,30131200,MSFT,2007,4,5
2007-04-09,20.32470620470439,20.424266962963255,20.18958706391479,20.317594528198242,31384600,MSFT,2007,4,9
2007-04-10,20.26781455251955,20.367375312760267,20.068691675624486,20.196699142456055,38643100,MSFT,2007,4,10
2007-04-11,20.12558102572978,20.317592200153804,19.905124504954113,19.990463256835938,44050200,MSFT,2007,4,11
2007-04-12,19.95490151806291,20.353147151230704,19.94067952548873,20.296255111694336,43762100,MSFT,2007,4,12
2007-04-13,20.218033264623884,20.41004445625007,19.983353371440845,20.346040725708008,36002900,MSFT,2007,4,13
2007-04-16,20.33893213213141,20.445604580398562,20.06158213894029,20.431381225585938,30740100,MSFT,2007,4,16
2007-04-17,20.360265629376002,20.545165171077247,20.31048524438216,20.516719818115234,33170200,MSFT,2007,4,17
2007-04-18,20.346037990680028,20.388706686501116,20.16825017560988,20.338926315307617,41778400,MSFT,2007,4,18
2007-04-19,20.154031754810227,20.54516450107549,20.09713969432776,20.402935028076172,43648800,MSFT,2007,4,19
2007-04-20,20.60916468561632,20.694503439834342,20.410043186463408,20.637611389160156,60311500,MSFT,2007,4,20
2007-04-23,20.594940294347467,20.61627532092849,20.388707129717886,20.466934204101562,41739100,MSFT,2007,4,23
2007-04-24,20.47404670715332,20.594941126758556,20.33181590369127,20.47404670715332,34236700,MSFT,2007,4,24
2007-04-25,20.523822918646548,20.623383647028255,20.40292716714882,20.61627197265625,39475000,MSFT,2007,4,25
2007-04-26,20.68738829478905,20.87228776757692,20.55938086313489,20.694499969482422,68760300,MSFT,2007,4,26
2007-04-27,21.455433118321473,21.86078911099096,21.33453735240133,21.419876098632812,128298800,MSFT,2007,4,27
2007-04-30,21.426984047493033,21.59766152107809,21.291866302490234,21.291866302490234,67788800,MSFT,2007,4,30
2007-05-01,21.291857381349335,21.63320947266888,21.263410695533057,21.618986129760742,73539300,MSFT,2007,5,1
2007-05-02,21.611881234190548,21.825227375464273,21.547877527449735,21.768335342407227,80686700,MSFT,2007,5,2
2007-05-03,21.761231601883512,22.04569187087009,21.711451224362555,22.024356842041016,82036800,MSFT,2007,5,3
2007-05-04,21.818117283171848,21.83234063157029,21.540768771467967,21.732778549194336,104385900,MSFT,2007,5,4
2007-05-07,21.70433878298046,21.875014938355854,21.67589207887781,21.83945655822754,59889100,MSFT,2007,5,7
2007-05-08,21.818114769097505,22.003014207732075,21.746999391712976,21.867895126342773,60551700,MSFT,2007,5,8
2007-05-09,21.83234630557765,21.995910785429054,21.73989587337398,21.889238357543945,51735000,MSFT,2007,5,9
2007-05-10,21.818118946297815,21.9959067455911,21.7114465380045,21.74700355529785,55398600,MSFT,2007,5,10
2007-05-11,21.739888685007937,22.031460524477684,21.725665337615983,21.967456817626953,43425300,MSFT,2007,5,11
2007-05-14,21.93190776327546,22.03858019459373,21.910572734446383,22.024356842041016,70188500,MSFT,2007,5,14
2007-05-15,22.045751571655273,22.18130835560436,22.00294466754759,22.045751571655273,75013900,MSFT,2007,5,15
2007-05-16,22.117100157228883,22.181311202033793,21.98154335588439,22.167041778564453,45833600,MSFT,2007,5,16
2007-05-17,22.138510177042416,22.216989305369985,22.088567181624438,22.10283660888672,41045600,MSFT,2007,5,17
2007-05-18,22.095694699093194,22.109964121708185,21.817447762136087,21.995811462402344,58453000,MSFT,2007,5,18
2007-05-21,21.924473228584965,22.23125911597661,21.924473228584965,22.15277862548828,41836400,MSFT,2007,5,21
2007-05-22,22.04576188078447,22.067166023250877,21.874532823475977,21.895936965942383,39999500,MSFT,2007,5,22
2007-05-23,22.002947996644362,22.002947996644362,21.810314857803544,21.81744956970215,46322500,MSFT,2007,5,23
2007-05-24,21.78891754658767,21.974414659237,21.375112317548034,21.524938583374023,64046400,MSFT,2007,5,24
2007-05-25,21.6034093449694,21.874521538979565,21.532063601027712,21.7460994720459,47726500,MSFT,2007,5,25
2007-05-29,21.75324401300232,21.995818835541627,21.68189823681885,21.967281341552734,42373100,MSFT,2007,5,29
2007-05-30,21.7960344911758,22.209838047892116,21.76749701871595,22.19556999206543,57376800,MSFT,2007,5,30
2007-05-31,22.202722870589614,22.231260366403905,21.838860613506217,21.895936965942383,85290500,MSFT,2007,5,31
2007-06-01,21.967278401555916,22.04575752012771,21.796048017309253,21.824586868286133,39469400,MSFT,2007,6,1
2007-06-04,21.70330145892265,21.945876271190492,21.689032032128676,21.91733741760254,41434500,MSFT,2007,6,4
2007-06-05,21.84598841729656,21.85312176838801,21.63908585465854,21.81744956970215,44265000,MSFT,2007,6,5
2007-06-06,21.667630090029096,21.781782787177136,21.582014886764323,21.610553741455078,38217500,MSFT,2007,6,6
2007-06-07,21.41791570535471,21.610548848479596,21.111129890927785,21.13253402709961,71971400,MSFT,2007,6,7
2007-06-08,21.10399816859154,21.446456231012355,20.982710768049913,21.439321517944336,61346200,MSFT,2007,6,8
2007-06-11,21.360844716346886,21.58201540225296,21.353710002503785,21.41792106628418,48467400,MSFT,2007,6,11
2007-06-12,21.375108065363722,21.574875926455736,21.239552614686822,21.296628952026367,56981800,MSFT,2007,6,12
2007-06-13,21.382241304430593,21.696161818573085,21.296627484723544,21.68189239501953,64435600,MSFT,2007,6,13
2007-06-14,21.65334987191188,21.91019263209571,21.617676321326062,21.77463722229004,59065700,MSFT,2007,6,14
2007-06-15,22.017215646379174,22.03148370821956,21.710429863494635,21.753236770629883,100933000,MSFT,2007,6,15
2007-06-18,21.895933480538833,21.917336258790755,21.70330031142736,21.76751136779785,45412600,MSFT,2007,6,18
2007-06-19,21.74610001823194,21.874522088391117,21.674754272498294,21.731830596923828,46802600,MSFT,2007,6,19
2007-06-20,21.717571556558543,21.767513191072684,21.375112106961954,21.410785675048828,46861600,MSFT,2007,6,20
2007-06-21,21.38938267135563,21.61768807601948,21.339441034186358,21.560611724853516,56564800,MSFT,2007,6,21
2007-06-22,21.403645616561604,21.47499137411157,21.0112459912475,21.039783477783203,86219900,MSFT,2007,6,22
2007-06-25,21.02551405411178,21.23955132676168,20.961303008397525,21.039783477783203,53905800,MSFT,2007,6,25
2007-06-26,21.082594337547423,21.26095808443296,21.046922132493275,21.06119155883789,48340300,MSFT,2007,6,26
2007-06-27,20.94704130003456,21.36797990038758,20.94704130003456,21.310903549194336,53468600,MSFT,2007,6,27
2007-06-28,21.3037603957281,21.382239497024667,21.175338316215704,21.28235626220703,46055200,MSFT,2007,6,28
2007-06-29,21.31089957354397,21.353706488751182,20.7187320300829,21.025516510009766,71193900,MSFT,2007,6,29
2007-07-02,21.168209461303945,21.260958010607116,21.039787346263104,21.218151092529297,47316000,MSFT,2007,7,2
2007-07-03,21.2538267303154,21.560611260723654,21.2466920164723,21.41792106628418,35202600,MSFT,2007,7,3
2007-07-05,21.43932181076354,21.56060921296172,21.282362203545418,21.396514892578125,47838500,MSFT,2007,7,5
2007-07-06,21.33944480875758,21.432194746312813,21.161081009713595,21.382251739501953,57541000,MSFT,2007,7,6
2007-07-09,21.303768835194237,21.36797990038758,21.268095265193736,21.310903549194336,33831400,MSFT,2007,7,9
2007-07-10,21.189613323936,21.396514559282085,20.818616409955066,20.925634384155273,66013500,MSFT,2007,7,10
2007-07-11,20.861419764311854,21.153936145540293,20.840015628804725,21.039783477783203,48017000,MSFT,2007,7,11
2007-07-12,21.089728200786958,21.482129244605503,21.004114367784346,21.453590393066406,54302400,MSFT,2007,7,12
2007-07-13,21.360839871560533,21.417916208552516,21.161072011684976,21.275224685668945,42173000,MSFT,2007,7,13
2007-07-16,21.23241758948905,21.574875608479065,21.203878740836277,21.425050735473633,48023200,MSFT,2007,7,16
2007-07-17,21.41791625267561,22.031486536401665,21.41078154043601,21.960142135620117,77539600,MSFT,2007,7,17
2007-07-18,21.767509760647062,22.095698370480914,21.760375048154074,22.060026168823242,64414400,MSFT,2007,7,18
2007-07-19,22.15276905177755,22.71639894750655,22.06715524534208,22.480958938598633,121159300,MSFT,2007,7,19
2007-07-20,22.22412367881206,22.259797246421694,21.967280796059992,22.231258392333984,98292600,MSFT,2007,7,20
2007-07-23,22.37394814989029,22.48810083548709,22.202719121495093,22.252660751342773,48910600,MSFT,2007,7,23
2007-07-24,22.12424301275199,22.459566422869113,21.910205664347504,21.974416732788086,59729300,MSFT,2007,7,24
2007-07-25,22.10996798814127,22.331138634122198,21.66762669617942,21.910200119018555,54950100,MSFT,2007,7,25
2007-07-26,21.57486641200206,21.781768894119022,21.054044893358608,21.389368057250977,87025300,MSFT,2007,7,26
2007-07-27,21.35369957466899,21.40364118637477,20.94703060985697,20.968433380126953,69214600,MSFT,2007,7,27
2007-07-30,20.982705389950254,21.03978171905776,20.65451683778384,20.975570678710938,67499600,MSFT,2007,7,30
2007-07-31,21.196744833011742,21.20387954544567,20.675923072600252,20.68305778503418,66554000,MSFT,2007,7,31
2007-08-01,20.654516312758428,21.082588089779897,20.561766429811986,20.904224395751953,80006300,MSFT,2007,8,1
2007-08-02,20.82575146738128,21.253824732068047,20.70446406506682,21.06119155883789,47938300,MSFT,2007,8,2
2007-08-03,21.011247621719367,21.2466876873394,20.61884660514782,20.661653518676758,61535500,MSFT,2007,8,3
2007-08-06,20.725862550277252,21.075456619262695,20.511826642676517,21.075456619262695,59530500,MSFT,2007,8,6
2007-08-07,20.925634313602735,21.253824308958542,20.725866431177145,21.08259391784668,49163000,MSFT,2007,8,7
2007-08-08,21.203878612180535,21.41078118123611,20.840016458908696,21.40364646911621,52898600,MSFT,2007,8,8
2007-08-09,21.146799128494514,21.47498903312556,20.633112179584558,20.904224395751953,72964500,MSFT,2007,8,9
2007-08-10,20.61884461195867,20.725862565839396,20.162233949637127,20.483287811279297,76576200,MSFT,2007,8,10
2007-08-13,20.647390084074644,20.683062293212313,20.290662549467722,20.426218032836914,55492300,MSFT,2007,8,13
2007-08-14,20.59804047071333,20.683954367692007,20.18994604612269,20.240062713623047,42944100,MSFT,2007,8,14
2007-08-15,20.21859007201274,20.755556880685244,20.082558098120753,20.118356704711914,48117700,MSFT,2007,8,15
2007-08-16,19.960841312862254,20.297341315219093,19.695938508429126,19.910724639892578,81447400,MSFT,2007,8,16
2007-08-17,20.111191468909578,20.225744247436523,19.917883143054045,20.225744247436523,76747700,MSFT,2007,8,17
2007-08-20,20.175629945566662,20.397575809315573,20.104034109189822,20.232906341552734,49952000,MSFT,2007,8,20
2007-08-21,20.118355306871486,20.275865068197046,19.953685824725156,20.09687614440918,50786200,MSFT,2007,8,21
2007-08-22,20.240068013608862,20.27586525246091,20.05391936730854,20.204269409179688,44763500,MSFT,2007,8,22
2007-08-23,20.247223293523096,20.283020524523472,20.11835107699881,20.26154136657715,33886600,MSFT,2007,8,23
2007-08-24,20.19710113980774,20.648153805665995,20.09686782098437,20.62667465209961,45158900,MSFT,2007,8,24
2007-08-27,20.483482991840827,20.59803573854637,20.333131658304513,20.397567749023438,32789500,MSFT,2007,8,27
2007-08-28,20.261540114781347,20.39757204221677,19.982317906614153,19.99663734436035,43924400,MSFT,2007,8,28
2007-08-29,20.139827471581988,20.483487146987642,19.91788165051457,20.469167709350586,45753700,MSFT,2007,8,29
2007-08-30,20.347459285298555,20.712596824524745,20.275863448387675,20.368938446044922,33690700,MSFT,2007,8,30
2007-08-31,20.54793442888251,20.705444231845465,20.30450931893591,20.569412231445312,42511900,MSFT,2007,8,31
2007-09-04,20.404728860886486,20.834302373178357,20.390409425175562,20.62667465209961,45689600,MSFT,2007,9,4
2007-09-05,20.512133454662216,20.56940986420046,20.347463947936937,20.39042091369629,47669800,MSFT,2007,9,5
2007-09-06,20.447697436610575,20.769878095535397,20.44053771468143,20.69828224182129,45430800,MSFT,2007,9,6
2007-09-07,20.490646650807914,20.640996647689242,20.275859185235948,20.361774444580078,52160900,MSFT,2007,9,7
2007-09-10,20.526452898441107,20.583729307979347,20.340304226047493,20.39042091369629,37247600,MSFT,2007,9,10
2007-09-11,20.4978093818646,20.726916333855677,20.46201214607878,20.712596893310547,34380800,MSFT,2007,9,11
2007-09-12,20.626681615616764,20.884426083121095,20.6195218953442,20.712596893310547,42364700,MSFT,2007,9,12
2007-09-13,20.848626510523722,20.948859851951003,20.734072364579443,20.87726402282715,35288600,MSFT,2007,9,13
2007-09-14,20.748389192248165,20.84146416806836,20.676793372134945,20.79134750366211,33496600,MSFT,2007,9,14
2007-09-17,20.612370567725872,20.67680534099176,20.490658012752572,20.569412231445312,39536500,MSFT,2007,9,17
2007-09-18,20.54792742377256,20.741234408823797,20.24006627993728,20.712596893310547,77462400,MSFT,2007,9,18
2007-09-19,20.669638963695434,20.698276477859835,20.261543120842884,20.526447296142578,94242200,MSFT,2007,9,19
2007-09-20,20.390420572829324,20.462016424949585,20.290187199207335,20.347463607788086,67168900,MSFT,2007,9,20
2007-09-21,20.540767711056855,20.626681623205233,20.36177880090789,20.512128829956055,135636100,MSFT,2007,9,21
2007-09-24,20.626683695311037,21.199449084672533,20.61952397431659,20.819992065429688,104459800,MSFT,2007,9,24
2007-09-25,20.862947178097162,21.16364860534668,20.841469382593143,21.16364860534668,75621000,MSFT,2007,9,25
2007-09-26,21.249565451625948,21.371277975576284,21.1063737650101,21.12069320678711,60337000,MSFT,2007,9,26
2007-09-27,21.263880582344242,21.278198655641265,21.07773197371443,21.113529205322266,43407100,MSFT,2007,9,27
2007-09-28,21.11353352977558,21.256725216689006,20.927384883018988,21.09205436706543,45819100,MSFT,2007,9,28
2007-10-01,21.09205383767121,21.328320524821386,21.056256599629904,21.314001083374023,43875100,MSFT,2007,10,1
2007-10-02,21.263879776000977,21.3712728323289,21.17080479242712,21.263879776000977,33700900,MSFT,2007,10,2
2007-10-03,21.27104721787128,21.371281963436935,20.970347077906474,21.08489990234375,37633900,MSFT,2007,10,3
2007-10-04,21.163654488060594,21.31400592626601,21.077740551009562,21.271047592163086,37868000,MSFT,2007,10,4
2007-10-05,21.39991963654276,21.471515493711525,21.28536681130369,21.36412239074707,45012300,MSFT,2007,10,5
2007-10-08,21.23525012095877,21.37128211302169,21.19229315288847,21.36412239074707,30265400,MSFT,2007,10,8
2007-10-09,21.500141975052077,21.75788500030747,21.478662820623875,21.55025863647461,63603100,MSFT,2007,10,9
2007-10-10,21.507300984212044,21.743566212827417,21.500141266305327,21.64333152770996,32251500,MSFT,2007,10,10
2007-10-11,21.69344870917642,21.92971394347363,21.32831264618885,21.414226531982422,50788400,MSFT,2007,10,11
2007-10-12,21.500150396439484,21.765053243597325,21.44287399443964,21.600383758544922,31121100,MSFT,2007,10,12
2007-10-15,21.550262095438352,21.714931542421983,21.478666268096,21.507305145263672,47150500,MSFT,2007,10,15
2007-10-16,21.65049681620401,21.893921825358394,21.643337096455127,21.707773208618164,56286200,MSFT,2007,10,16
2007-10-17,22.0156344287721,22.359292784799838,21.944038596538757,22.25189971923828,86092400,MSFT,2007,10,17
2007-10-18,22.352136265289882,22.359295986096004,21.92972229676858,22.309179306030273,49208600,MSFT,2007,10,18
2007-10-19,22.259063064331684,22.259063064331684,21.557426798439323,21.600383758544922,75200200,MSFT,2007,10,19
2007-10-22,21.5645830687379,21.979837258184304,21.5645830687379,21.84380531311035,58785100,MSFT,2007,10,22
2007-10-23,21.986990168077504,22.280533144943853,21.986990168077504,22.123022079467773,49956200,MSFT,2007,10,23
2007-10-24,22.087233262617374,22.409412503085566,21.83664849853516,22.373615264892578,77979200,MSFT,2007,10,24
2007-10-25,22.602725617042886,23.068098004819905,22.545449204550277,22.903427124023438,169588700,MSFT,2007,10,25
2007-10-26,25.781553903300757,25.795873339678415,24.743420711876162,25.079917907714844,288121200,MSFT,2007,10,26
2007-10-29,24.951048409994808,25.26607058206737,24.664667844928456,24.750581741333008,114655600,MSFT,2007,10,29
2007-10-30,24.607390310494,25.480856913638718,24.59307087244122,25.466537475585938,107297300,MSFT,2007,10,30
2007-10-31,25.430741041189393,26.490354909844747,25.42357995636232,26.354324340820312,185635800,MSFT,2007,10,31
2007-11-01,26.15386109153428,26.84118064563703,26.032149932350485,26.5333194732666,152078800,MSFT,2007,11,1
2007-11-02,26.647872277091345,26.84833900099608,26.075105526813342,26.5333194732666,96389800,MSFT,2007,11,2
2007-11-05,26.318526362518238,26.56195137306572,26.225454101980848,26.297048568725586,75485400,MSFT,2007,11,5
2007-11-06,26.196819634461466,26.246936315853382,25.681330647396845,26.067947387695312,100966700,MSFT,2007,11,6
2007-11-07,25.803031748158705,25.888945626363792,25.38061797785037,25.430734634399414,74897800,MSFT,2007,11,7
2007-11-08,25.488024590969054,25.702813509180032,24.628879842743338,24.872304916381836,133742400,MSFT,2007,11,8
2007-11-09,24.471365788524942,24.72911027481365,24.091910145463363,24.149185180664062,125136900,MSFT,2007,11,9
2007-11-12,23.855637495903007,24.134859709236995,23.640851388042524,23.898595809936523,84865200,MSFT,2007,11,12
2007-11-13,24.09253963209478,24.904242162476258,23.97760813061349,24.753395080566406,104311500,MSFT,2007,11,13
2007-11-14,24.86832605460114,24.96170875388131,24.243386199812786,24.372684478759766,84063100,MSFT,2007,11,14
2007-11-15,24.250577926635742,24.49480780238611,24.099730787544562,24.250577926635742,64014100,MSFT,2007,11,15
2007-11-16,24.3224036238414,24.609731019133832,24.214654137992202,24.48761749267578,71113800,MSFT,2007,11,16
2007-11-19,24.394241333007812,24.595373577881293,24.32959217218848,24.394241333007812,63026200,MSFT,2007,11,19
2007-11-20,24.5881850270656,25.11974501636766,24.49480231134019,24.839599609375,100009400,MSFT,2007,11,20
2007-11-21,24.710304467595105,24.947349557600692,24.552272580802104,24.58818817138672,89518700,MSFT,2007,11,21
2007-11-23,24.681568130236737,24.73903252068889,24.214657284463794,24.50198745727539,33467200,MSFT,2007,11,23
2007-11-26,24.48761644051431,24.688745882595395,23.654362371657214,23.683095932006836,80335000,MSFT,2007,11,26
2007-11-27,23.89859451774367,24.13563956361308,23.47478405131446,23.74774742126465,84178400,MSFT,2007,11,27
2007-11-28,23.97761072702951,24.343954071363385,23.632816185249563,24.207473754882812,88585000,MSFT,2007,11,28
2007-11-29,24.121277909003147,24.37268976134541,23.927330448546115,24.128459930419922,53633600,MSFT,2007,11,29
2007-11-30,24.3654964357438,24.509161475236894,23.841121370749303,24.13563346862793,71027800,MSFT,2007,11,30
2007-12-03,24.063810954624568,24.164375696304056,23.47478654748726,23.64718246459961,61770600,MSFT,2007,12,3
2007-12-04,23.51789134635922,23.877052771843005,23.43887539432331,23.539440155029297,54801500,MSFT,2007,12,4
2007-12-05,23.805216043117387,24.796502228127917,23.726200100373834,24.530723571777344,84894700,MSFT,2007,12,5
2007-12-06,24.60972099933638,24.86113545056054,24.32957573840894,24.818035125732422,49209700,MSFT,2007,12,6
2007-12-07,24.861153282958607,24.925802446481246,24.581007821088544,24.803686141967773,40771000,MSFT,2007,12,7
2007-12-10,24.882700806340583,25.105381855909545,24.760587248314483,24.96889877319336,36083500,MSFT,2007,12,10
2007-12-11,24.947352361770136,25.134117838097485,24.372694627271024,24.494808197021484,55070700,MSFT,2007,12,11
2007-12-12,24.86115244542272,25.205947059199794,24.37269272419253,24.760587692260742,63345400,MSFT,2007,12,12
2007-12-13,24.767771550123104,25.464545591789967,24.624106432022774,25.299331665039062,73913200,MSFT,2007,12,13
2007-12-14,25.177206301780856,25.744681807109735,25.148472740456636,25.363971710205078,71126200,MSFT,2007,12,14
2007-12-17,25.162843463079902,25.23467737764382,24.681568566328124,24.70311737060547,58121200,MSFT,2007,12,17
2007-12-18,24.88271201982859,25.141308777108478,24.573832864209297,24.954545974731445,52791800,MSFT,2007,12,18
2007-12-19,24.918625493387008,25.241871412307084,24.69594710271926,24.990459442138672,58469100,MSFT,2007,12,19
2007-12-20,25.34960622310682,25.708767537437552,25.198759128731925,25.514820098876953,59345000,MSFT,2007,12,20
2007-12-21,25.787789865524896,25.902721405029297,25.680040348409005,25.902721405029297,83240500,MSFT,2007,12,21
2007-12-24,25.95299936109024,26.376809854599184,25.8955322310358,26.2762451171875,29622600,MSFT,2007,12,24
2007-12-26,26.154140636360243,26.319354599534016,26.04639108898461,26.297805786132812,30252400,MSFT,2007,12,26
2007-12-27,26.111026729899244,26.25469180517649,25.816514558663425,25.83806610107422,33311100,MSFT,2007,12,27
2007-12-28,25.931462600775365,26.024845370259627,25.622583451099466,25.945829391479492,33447200,MSFT,2007,12,28
2007-12-31,25.78777598734879,25.852425114789376,25.514812700357147,25.572277069091797,35229700,MSFT,2007,12,31
2008-01-02,25.708775470505262,25.830889039770806,25.141299761110275,25.299331665039062,63004200,MSFT,2008,1,2
2008-01-03,25.299334807184803,25.60821389039843,25.040738110523662,25.407081604003906,49599600,MSFT,2008,1,3
2008-01-04,25.277779764647345,25.284964527553754,24.48762573636111,24.695940017700195,72090800,MSFT,2008,1,4
2008-01-07,24.818050390239872,24.997631077202797,24.602554113921123,24.86115074157715,80164300,MSFT,2008,1,7
2008-01-08,24.932980374244625,24.932980374244625,23.991979386626117,24.027894973754883,79148300,MSFT,2008,1,8
2008-01-09,23.963240113409086,24.810860920647592,23.95605535358437,24.73902702331543,74305500,MSFT,2008,1,9
2008-01-10,24.674381054677976,24.78213054442272,24.264937377941315,24.660017013549805,72446000,MSFT,2008,1,10
2008-01-11,24.523526430887777,24.595360315387783,24.22183233653528,24.358312606811523,55187900,MSFT,2008,1,11
2008-01-14,24.75339974070838,24.832415676636863,24.480439085916473,24.70311737060547,52792200,MSFT,2008,1,14
2008-01-15,24.444526256633893,24.695940903880587,24.422977447509766,24.422977447509766,61606200,MSFT,2008,1,15
